stormdate,Unnamed: 0,event_id,efscale,windspeed,injuries,deaths,lat,lon,office,dt_valid,inScanTime,valid_sites,radar_path
2023-04-20 00:30:00,130031,Cole-Goldsby,2.0,127,0.0,0.0,35.0916,-97.6039,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130032,Cole-Goldsby,0.0,74,0.0,0.0,35.0921,-97.6046,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130033,Cole-Goldsby,1.0,94,0.0,0.0,35.0936,-97.605,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130034,Cole-Goldsby,2.0,127,0.0,0.0,35.0893,-97.5993,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130035,Cole-Goldsby,2.0,127,0.0,0.0,35.0895,-97.5986,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 02:04:00,130036,S of Pink,1.0,110,0.0,0.0,35.2304,-97.1065,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 00:30:00,130037,Cole-Goldsby,1.0,100,0.0,0.0,35.0882,-97.5992,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130038,Cole-Goldsby,0.0,79,0.0,0.0,35.0879,-97.6118,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130039,Cole-Goldsby,0.0,79,0.0,0.0,35.0883,-97.6031,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130040,Cole-Goldsby,1.0,107,0.0,0.0,35.0817,-97.6266,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-17 00:30:00,130041,,-1.0,94,0.0,0.0,35.077,-97.6177,OUN,2023-04-17 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/17/KTLX/KTLX20230417_002954_V06']
2023-04-20 00:30:00,130042,Cole-Goldsby,1.0,94,0.0,0.0,35.086,-97.6177,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130043,Cole-Goldsby,1.0,88,0.0,0.0,35.0913,-97.5822,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130045,Cole-Goldsby,2.0,135,0.0,0.0,35.1157,-97.5432,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 02:04:00,130046,S of Pink,2.0,115,0.0,0.0,35.2306,-97.1065,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130047,S of Pink,1.0,97,0.0,0.0,35.2306,-97.1054,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130048,S of Pink,1.0,97,0.0,0.0,35.231,-97.1052,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130049,S of Pink,2.0,113,0.0,0.0,35.2308,-97.1052,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130050,S of Pink,1.0,105,0.0,0.0,35.2309,-97.1054,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130056,S of Pink,1.0,100,0.0,0.0,35.2308,-97.1046,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 01:47:00,130057,NE of Etowah,1.0,100,0.0,0.0,35.1986,-97.1533,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130058,NE of Etowah,1.0,93,0.0,0.0,35.1981,-97.1596,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130059,NE of Etowah,2.0,130,0.0,0.0,35.1775,-97.1604,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:30:00,130060,Cole-Goldsby,3.0,152,0.0,0.0,35.0966,-97.5742,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130061,Cole-Goldsby,1.0,96,0.0,0.0,35.0985,-97.5728,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-17 00:30:00,130062,,-1.0,108,0.0,0.0,35.0878,-97.5647,OUN,2023-04-17 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/17/KTLX/KTLX20230417_002954_V06']
2023-04-20 00:30:00,130063,Cole-Goldsby,1.0,107,0.0,0.0,35.117,-97.5321,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130064,Cole-Goldsby,2.0,122,0.0,0.0,35.1312,-97.5299,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130065,Cole-Goldsby,2.0,131,0.0,0.0,35.0962,-97.5737,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130072,Cole-Goldsby,2.0,122,0.0,0.0,35.0971,-97.5736,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130073,Cole-Goldsby,2.0,112,0.0,0.0,35.0985,-97.5729,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-17 00:30:00,130074,,-1.0,97,0.0,0.0,35.0867,-97.5647,OUN,2023-04-17 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/17/KTLX/KTLX20230417_002954_V06']
2023-04-20 00:30:00,130075,Cole-Goldsby,2.0,118,0.0,0.0,35.1023,-97.5647,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130076,Cole-Goldsby,2.0,118,0.0,0.0,35.1023,-97.5546,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130077,Cole-Goldsby,1.0,107,0.0,0.0,35.1024,-97.5384,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130078,Cole-Goldsby,1.0,97,0.0,0.0,35.1073,-97.5475,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130079,Cole-Goldsby,1.0,93,0.0,0.0,35.1073,-97.5475,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130080,Cole-Goldsby,2.0,118,0.0,0.0,35.1093,-97.5475,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130081,Cole-Goldsby,0.0,74,0.0,0.0,35.1155,-97.5476,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130082,Cole-Goldsby,2.0,118,0.0,0.0,35.117,-97.5346,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130083,Cole-Goldsby,0.0,74,0.0,0.0,35.1198,-97.5299,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130084,Cole-Goldsby,0.0,74,0.0,0.0,35.1225,-97.5299,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130085,Cole-Goldsby,2.0,118,0.0,0.0,35.126,-97.5299,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130086,Cole-Goldsby,2.0,118,0.0,0.0,35.1284,-97.5299,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 01:47:00,130101,NE of Etowah,2.0,130,0.0,0.0,35.1775,-97.1604,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:30:00,130103,Cole-Goldsby,2.0,118,0.0,0.0,35.1028,-97.5477,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 02:07:00,130201,Norman: Geronimo Drive,0.0,75,0.0,0.0,35.2377,-97.294,OUN,2023-04-20 02:07:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 00:38:00,130204,,1.0,98,0.0,0.0,35.0933,-97.653,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:38:00,130205,W of Cole,1.0,98,0.0,0.0,35.094,-97.653,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:38:00,130207,W of Cole,0.0,83,0.0,0.0,35.0941,-97.653,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:38:00,130208,W of Cole,0.0,74,0.0,0.0,35.0942,-97.6509,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:38:00,130209,W of Cole,1.0,93,0.0,0.0,35.0913,-97.6355,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 02:07:00,130212,Norman: Geronimo Drive,0.0,74,0.0,0.0,35.2375,-97.2951,OUN,2023-04-20 02:07:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:07:00,130213,Norman: Geronimo Drive,0.0,74,0.0,0.0,35.2375,-97.2941,OUN,2023-04-20 02:07:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 00:30:00,130214,Cole-Goldsby,0.0,61,0.0,0.0,35.0952,-97.6177,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130216,Cole-Goldsby,0.0,74,0.0,0.0,35.0952,-97.6177,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130217,Cole-Goldsby,0.0,74,0.0,0.0,35.092,-97.6177,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130218,Cole-Goldsby,2.0,118,0.0,0.0,35.0879,-97.6176,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:40:00,130219,,-1.0,85,0.0,0.0,35.0878,-97.6431,OUN,2023-04-20 00:40:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 02:07:00,130221,,-1.0,75,0.0,0.0,35.2358,-97.2906,OUN,2023-04-20 02:07:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 01:47:00,130222,NE of Etowah,1.0,107,0.0,0.0,35.1775,-97.1604,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:47:00,130223,SE of Cole,0.0,85,0.0,0.0,35.0879,-97.5206,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130224,SE of Cole,0.0,85,0.0,0.0,35.0879,-97.5206,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:38:00,130228,W of Cole,0.0,74,0.0,0.0,35.0935,-97.6355,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:38:00,130229,W of Cole,0.0,60,0.0,0.0,35.0917,-97.6487,OUN,2023-04-20 00:38:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_003544_V06']
2023-04-20 00:30:00,130230,Cole-Goldsby,1.0,95,0.0,0.0,35.0879,-97.6205,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:47:00,130232,,0.0,74,0.0,0.0,35.0879,-97.5381,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:50:00,130233,,-1.0,85,0.0,0.0,35.1025,-97.5267,OUN,2023-04-20 00:50:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004858_V06']
2023-04-20 02:21:00,130234,Bethel Acres,0.0,84,0.0,0.0,35.3208,-97.0178,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 00:47:00,130238,SE of Cole,0.0,85,0.0,0.0,35.0879,-97.5164,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130239,SE of Cole,0.0,85,0.0,0.0,35.0879,-97.5143,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130240,SE of Cole,0.0,74,0.0,0.0,35.0949,-97.5122,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130247,,1.0,93,0.0,0.0,35.0879,-97.5343,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:30:00,130248,Cole-Goldsby,1.0,93,0.0,0.0,35.0879,-97.6186,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130249,Cole-Goldsby,0.0,74,0.0,0.0,35.0879,-97.6242,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130250,Cole-Goldsby,0.0,74,0.0,0.0,35.0873,-97.6257,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130252,Cole-Goldsby,0.0,85,0.0,0.0,35.0841,-97.6255,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130254,Cole-Goldsby,1.0,93,0.0,0.0,35.0843,-97.6251,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130256,Cole-Goldsby,-1.0,93,0.0,0.0,35.1024,-97.6034,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130257,Cole-Goldsby,0.0,85,0.0,0.0,35.0843,-97.6258,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130258,Cole-Goldsby,-1.0,60,0.0,0.0,35.1023,-97.5907,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130259,Cole-Goldsby,0.0,62,0.0,0.0,35.1024,-97.5765,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 01:47:00,130265,NE of Etowah,2.0,115,0.0,0.0,35.1776,-97.1615,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130266,NE of Etowah,1.0,110,0.0,0.0,35.1772,-97.161,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130267,NE of Etowah,1.0,100,0.0,0.0,35.1763,-97.1601,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130268,NE of Etowah,1.0,110,0.0,0.0,35.1775,-97.1605,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130269,NE of Etowah,1.0,100,0.0,0.0,35.1777,-97.1614,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130270,NE of Etowah,2.0,115,0.0,0.0,35.1777,-97.1598,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130271,NE of Etowah,1.0,100,0.0,0.0,35.1777,-97.158,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:30:00,130273,Cole-Goldsby,2.0,112,0.0,0.0,35.1018,-97.5734,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:45:00,130275,,-1.0,74,0.0,0.0,35.0953,-97.5388,OUN,2023-04-20 00:45:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:45:00,130276,,-1.0,94,0.0,0.0,35.0952,-97.5388,OUN,2023-04-20 00:45:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130278,,1.0,90,0.0,0.0,35.0905,-97.5388,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130280,SE of Cole,0.0,70,0.0,0.0,35.0834,-97.5299,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:50:00,130281,,-1.0,74,0.0,0.0,35.0746,-97.5298,OUN,2023-04-20 00:50:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004858_V06']
2023-04-19 00:50:00,130283,,-1.0,61,0.0,0.0,35.0734,-97.5295,OUN,2023-04-19 00:50:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/19/KTLX/KTLX20230419_004924_V06']
2023-04-20 00:47:00,130284,SE of Cole,0.0,61,0.0,0.0,35.088,-97.5239,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130285,SE of Cole,0.0,81,0.0,0.0,35.088,-97.5206,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130286,SE of Cole,1.0,93,0.0,0.0,35.0879,-97.519,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130287,SE of Cole,0.0,61,0.0,0.0,35.0895,-97.5121,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:47:00,130288,SE of Cole,0.0,85,0.0,0.0,35.0939,-97.5122,OUN,2023-04-20 00:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 00:50:00,130289,,-1.0,77,0.0,0.0,35.1025,-97.5288,OUN,2023-04-20 00:50:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004858_V06']
2023-04-20 02:21:00,130290,Bethel Acres,0.0,85,0.0,0.0,35.3291,-97.0193,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 00:20:00,130291,SE of Middleburg,0.0,79,0.0,0.0,35.063,-97.6531,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130292,SE of Middleburg,0.0,70,0.0,0.0,35.0665,-97.6531,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130293,SE of Middleburg,0.0,74,0.0,0.0,35.0732,-97.6629,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 02:21:00,130294,Bethel Acres,0.0,85,0.0,0.0,35.3382,-97.0208,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 00:20:00,130295,SE of Middleburg,0.0,74,0.0,0.0,35.0726,-97.6662,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130296,SE of Middleburg,0.0,79,0.0,0.0,35.073,-97.6662,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130297,SE of Middleburg,0.0,62,0.0,0.0,35.073,-97.6662,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130298,SE of Middleburg,0.0,74,0.0,0.0,35.0737,-97.6882,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130299,SE of Middleburg,1.0,98,0.0,0.0,35.0733,-97.694,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130300,SE of Middleburg,1.0,90,0.0,0.0,35.073,-97.6941,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130301,SE of Middleburg,0.0,70,0.0,0.0,35.0708,-97.6941,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:20:00,130307,SE of Middleburg,0.0,74,0.0,0.0,35.0733,-97.6888,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 00:30:00,130308,Cole-Goldsby,0.0,74,0.0,0.0,35.0879,-97.6248,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 02:21:00,130309,Bethel Acres,1.0,90,0.0,0.0,35.3312,-97.0257,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 02:21:00,130310,Bethel Acres,0.0,74,0.0,0.0,35.3148,-97.017,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
